Price,Cities,departure_time,arrival_time,Airline,Cabin,Dept_city,Dept_date,arrival_city,stops,duration_time,duration,weekday,dept_hours,Dept_flights_time,optimal_hours
4965,"Varanasi to New Delhi , 24 May",15:20,16:55,Vistara,PE,Varanasi,24,New Delhi ,0,0 days 01:35:00,95.0,0,15,Afternoon_flight,13
11012,"Varanasi to New Delhi , 24 May",16:10,21:55,Vistara,PE,Varanasi,24,New Delhi ,1,0 days 05:45:00,345.0,0,16,Evening_flight,14
11012,"Varanasi to New Delhi , 24 May",16:10,12:40,Vistara,PE,Varanasi,24,New Delhi ,1,-1 days +20:30:00,1230.0,0,16,Evening_flight,14
5583,"Varanasi to New Delhi , 24 May",18:40,21:00,Spicejet,PE,Varanasi,24,New Delhi ,0,0 days 02:20:00,140.0,0,18,Evening_flight,16
5637,"Varanasi to Mumbai , 24 May",16:10,18:20,Vistara,PE,Varanasi,24,Mumbai ,0,0 days 02:10:00,130.0,0,16,Evening_flight,14
7946,"Varanasi to Mumbai , 24 May",15:20,15:00,Vistara,PE,Varanasi,24,Mumbai ,1,-1 days +23:40:00,1420.0,0,15,Afternoon_flight,13
5894,"Varanasi to Mumbai , 24 May",14:15,06:35,Spicejet,PE,Varanasi,24,Mumbai ,1,-1 days +16:20:00,980.0,0,14,Afternoon_flight,12
5894,"Varanasi to Mumbai , 24 May",18:40,21:05,Spicejet,PE,Varanasi,24,Mumbai ,1,0 days 02:25:00,145.0,0,18,Evening_flight,16
6213,"Varanasi to Mumbai , 24 May",08:30,10:40,Spicejet,PE,Varanasi,24,Mumbai ,0,0 days 02:10:00,130.0,0,8,Morning_flight,6
6213,"Varanasi to Mumbai , 24 May",17:40,19:50,Spicejet,PE,Varanasi,24,Mumbai ,0,0 days 02:10:00,130.0,0,17,Evening_flight,15
7154,"Varanasi to Bengaluru , 24 May",17:40,23:30,Spicejet,PE,Varanasi,24,Bengaluru ,1,0 days 05:50:00,350.0,0,17,Evening_flight,15
7154,"Varanasi to Bengaluru , 24 May",18:40,08:50,Spicejet,PE,Varanasi,24,Bengaluru ,1,-1 days +14:10:00,850.0,0,18,Evening_flight,16
7154,"Varanasi to Bengaluru , 24 May",08:30,23:30,Spicejet,PE,Varanasi,24,Bengaluru ,1,0 days 15:00:00,900.0,0,8,Morning_flight,6
7335,"Varanasi to Chennai , 24 May",18:40,09:10,Spicejet,PE,Varanasi,24,Chennai ,1,-1 days +14:30:00,870.0,0,18,Evening_flight,16
13236,"Varanasi to Kolkata , 24 May",16:10,08:20,Vistara,PE,Varanasi,24,Kolkata ,2,-1 days +16:10:00,970.0,0,16,Evening_flight,14
6518,"Varanasi to Kochi , 24 May",17:40,20:05,Spicejet,PE,Varanasi,24,Kochi ,1,0 days 02:25:00,145.0,0,17,Evening_flight,15
6570,"Varanasi to Goa , 24 May",08:30,17:05,Spicejet,PE,Varanasi,24,Goa ,1,0 days 08:35:00,515.0,0,8,Morning_flight,6
6570,"Varanasi to Goa , 24 May",18:40,09:25,Spicejet,PE,Varanasi,24,Goa ,1,-1 days +14:45:00,885.0,0,18,Evening_flight,16
6570,"Varanasi to Goa , 24 May",17:40,13:00,Spicejet,PE,Varanasi,24,Goa ,1,-1 days +19:20:00,1160.0,0,17,Evening_flight,15
6570,"Varanasi to Goa , 24 May",14:15,17:30,Spicejet,PE,Varanasi,24,Goa ,1,0 days 03:15:00,195.0,0,14,Afternoon_flight,12
7207,"Varanasi to Guwahati , 24 May",18:55,21:00,Spicejet,PE,Varanasi,24,Guwahati ,0,0 days 02:05:00,125.0,0,18,Evening_flight,16
7580,"Varanasi to Patna , 24 May",15:20,19:55,Vistara,PE,Varanasi,24,Patna ,1,0 days 04:35:00,275.0,0,15,Afternoon_flight,13
13236,"Varanasi to Bhubaneswar , 24 May",16:10,09:05,Vistara,PE,Varanasi,24,Bhubaneswar ,2,-1 days +16:55:00,1015.0,0,16,Evening_flight,14
6670,"Varanasi to Srinagar , 24 May",18:40,08:10,Spicejet,PE,Varanasi,24,Srinagar ,1,-1 days +13:30:00,810.0,0,18,Evening_flight,16
6281,"Varanasi to Amritsar , 24 May",18:40,20:50,Spicejet,PE,Varanasi,24,Amritsar ,1,0 days 02:10:00,130.0,0,18,Evening_flight,16
5910,"Srinagar to New Delhi , 24 May",15:20,16:55,Vistara,PE,Srinagar,24,New Delhi ,0,0 days 01:35:00,95.0,0,15,Afternoon_flight,13
4946,"Srinagar to New Delhi , 24 May",08:30,13:45,Spicejet,PE,Srinagar,24,New Delhi ,1,0 days 05:15:00,315.0,0,8,Morning_flight,6
4946,"Srinagar to New Delhi , 24 May",13:15,13:45,Spicejet,PE,Srinagar,24,New Delhi ,1,0 days 00:30:00,30.0,0,13,Afternoon_flight,11
5176,"Srinagar to New Delhi , 24 May",16:05,17:35,Spicejet,PE,Srinagar,24,New Delhi ,0,0 days 01:30:00,90.0,0,16,Evening_flight,14
5176,"Srinagar to New Delhi , 24 May",16:45,18:20,Spicejet,PE,Srinagar,24,New Delhi ,0,0 days 01:35:00,95.0,0,16,Evening_flight,14
5176,"Srinagar to New Delhi , 24 May",08:50,10:30,Spicejet,PE,Srinagar,24,New Delhi ,0,0 days 01:40:00,100.0,0,8,Morning_flight,6
5176,"Srinagar to New Delhi , 24 May",12:35,14:15,Spicejet,PE,Srinagar,24,New Delhi ,0,0 days 01:40:00,100.0,0,12,Afternoon_flight,10
5176,"Srinagar to New Delhi , 24 May",10:40,13:45,Spicejet,PE,Srinagar,24,New Delhi ,1,0 days 03:05:00,185.0,0,10,Morning_flight,8
7919,"Srinagar to Mumbai , 24 May",15:20,15:00,Vistara,PE,Srinagar,24,Mumbai ,1,-1 days +23:40:00,1420.0,0,15,Afternoon_flight,13
7165,"Srinagar to Mumbai , 24 May",11:35,14:55,Spicejet,PE,Srinagar,24,Mumbai ,0,0 days 03:20:00,200.0,0,11,Afternoon_flight,9
7166,"Srinagar to Mumbai , 24 May",16:05,21:05,Spicejet,PE,Srinagar,24,Mumbai ,1,0 days 05:00:00,300.0,0,16,Evening_flight,14
7166,"Srinagar to Mumbai , 24 May",16:45,22:05,Spicejet,PE,Srinagar,24,Mumbai ,1,0 days 05:20:00,320.0,0,16,Evening_flight,14
7985,"Srinagar to Bengaluru , 24 May",16:45,22:55,Spicejet,PE,Srinagar,24,Bengaluru ,1,0 days 06:10:00,370.0,0,16,Evening_flight,14
7985,"Srinagar to Bengaluru , 24 May",16:05,22:55,Spicejet,PE,Srinagar,24,Bengaluru ,1,0 days 06:50:00,410.0,0,16,Evening_flight,14
7164,"Srinagar to Hyderabad , 24 May",16:45,22:30,Spicejet,PE,Srinagar,24,Hyderabad ,1,0 days 05:45:00,345.0,0,16,Evening_flight,14
7164,"Srinagar to Hyderabad , 24 May",16:05,22:30,Spicejet,PE,Srinagar,24,Hyderabad ,1,0 days 06:25:00,385.0,0,16,Evening_flight,14
7164,"Srinagar to Hyderabad , 24 May",12:35,22:30,Spicejet,PE,Srinagar,24,Hyderabad ,1,0 days 09:55:00,595.0,0,12,Afternoon_flight,10
5844,"Srinagar to Chennai , 24 May",16:05,21:35,Spicejet,PE,Srinagar,24,Chennai ,1,0 days 05:30:00,330.0,0,16,Evening_flight,14
5844,"Srinagar to Chennai , 24 May",12:35,21:35,Spicejet,PE,Srinagar,24,Chennai ,1,0 days 09:00:00,540.0,0,12,Afternoon_flight,10
5844,"Srinagar to Chennai , 24 May",11:35,21:45,Spicejet,PE,Srinagar,24,Chennai ,1,0 days 10:10:00,610.0,0,11,Afternoon_flight,9
5844,"Srinagar to Chennai , 24 May",08:50,21:35,Spicejet,PE,Srinagar,24,Chennai ,1,0 days 12:45:00,765.0,0,8,Morning_flight,6
5844,"Srinagar to Chennai , 24 May",16:45,09:10,Spicejet,PE,Srinagar,24,Chennai ,1,-1 days +16:25:00,985.0,0,16,Evening_flight,14
7919,"Srinagar to Kolkata , 24 May",15:20,08:20,Vistara,PE,Srinagar,24,Kolkata ,1,-1 days +17:00:00,1020.0,0,15,Afternoon_flight,13
7220,"Srinagar to Kolkata , 24 May",16:05,20:30,Spicejet,PE,Srinagar,24,Kolkata ,1,0 days 04:25:00,265.0,0,16,Evening_flight,14
7917,"Srinagar to Goa , 24 May",08:50,14:25,Spicejet,PE,Srinagar,24,Goa ,1,0 days 05:35:00,335.0,0,8,Morning_flight,6
7917,"Srinagar to Goa , 24 May",16:45,09:25,Spicejet,PE,Srinagar,24,Goa ,1,-1 days +16:40:00,1000.0,0,16,Evening_flight,14
7917,"Srinagar to Goa , 24 May",16:05,09:25,Spicejet,PE,Srinagar,24,Goa ,1,-1 days +17:20:00,1040.0,0,16,Evening_flight,14
7919,"Srinagar to Pune , 24 May",15:20,12:35,Vistara,PE,Srinagar,24,Pune ,1,-1 days +21:15:00,1275.0,0,15,Afternoon_flight,13
7166,"Srinagar to Pune , 24 May",12:35,18:55,Spicejet,PE,Srinagar,24,Pune ,1,0 days 06:20:00,380.0,0,12,Afternoon_flight,10
7166,"Srinagar to Pune , 24 May",08:50,18:55,Spicejet,PE,Srinagar,24,Pune ,1,0 days 10:05:00,605.0,0,8,Morning_flight,6
6392,"Srinagar to Guwahati , 24 May",12:35,20:30,Spicejet,PE,Srinagar,24,Guwahati ,1,0 days 07:55:00,475.0,0,12,Afternoon_flight,10
7554,"Srinagar to Patna , 24 May",15:20,19:55,Vistara,PE,Srinagar,24,Patna ,1,0 days 04:35:00,275.0,0,15,Afternoon_flight,13
6757,"Srinagar to Patna , 24 May",16:05,20:50,Spicejet,PE,Srinagar,24,Patna ,1,0 days 04:45:00,285.0,0,16,Evening_flight,14
5667,"Srinagar to Bagdogra , 24 May",08:50,15:00,Spicejet,PE,Srinagar,24,Bagdogra ,1,0 days 06:10:00,370.0,0,8,Morning_flight,6
5667,"Srinagar to Bagdogra , 24 May",16:45,11:35,Spicejet,PE,Srinagar,24,Bagdogra ,1,-1 days +18:50:00,1130.0,0,16,Evening_flight,14
5667,"Srinagar to Bagdogra , 24 May",16:05,11:35,Spicejet,PE,Srinagar,24,Bagdogra ,1,-1 days +19:30:00,1170.0,0,16,Evening_flight,14
5667,"Srinagar to Bagdogra , 24 May",16:45,15:00,Spicejet,PE,Srinagar,24,Bagdogra ,1,-1 days +22:15:00,1335.0,0,16,Evening_flight,14
5667,"Srinagar to Bagdogra , 24 May",16:05,15:00,Spicejet,PE,Srinagar,24,Bagdogra ,1,-1 days +22:55:00,1375.0,0,16,Evening_flight,14
5667,"Srinagar to Bagdogra , 24 May",12:35,11:35,Spicejet,PE,Srinagar,24,Bagdogra ,1,-1 days +23:00:00,1380.0,0,12,Afternoon_flight,10
5667,"Srinagar to Bagdogra , 24 May",12:35,15:00,Spicejet,PE,Srinagar,24,Bagdogra ,1,0 days 02:25:00,145.0,0,12,Afternoon_flight,10
5667,"Srinagar to Bagdogra , 24 May",08:50,11:35,Spicejet,PE,Srinagar,24,Bagdogra ,1,0 days 02:45:00,165.0,0,8,Morning_flight,6
5396,"Srinagar to Varanasi , 24 May",12:35,18:20,Spicejet,PE,Srinagar,24,Varanasi ,1,0 days 05:45:00,345.0,0,12,Afternoon_flight,10
5396,"Srinagar to Varanasi , 24 May",08:50,18:20,Spicejet,PE,Srinagar,24,Varanasi ,1,0 days 09:30:00,570.0,0,8,Morning_flight,6
7918,"Srinagar to Ranchi , 24 May",15:20,19:40,Vistara,PE,Srinagar,24,Ranchi ,1,0 days 04:20:00,260.0,0,15,Afternoon_flight,13
5188,"Srinagar to Ranchi , 24 May",12:35,18:45,Spicejet,PE,Srinagar,24,Ranchi ,1,0 days 06:10:00,370.0,0,12,Afternoon_flight,10
5188,"Srinagar to Ranchi , 24 May",08:50,18:45,Spicejet,PE,Srinagar,24,Ranchi ,1,0 days 09:55:00,595.0,0,8,Morning_flight,6
6102,"Visakhapatnam to New Delhi , 24 May",08:55,23:30,Spicejet,PE,Visakhapatnam,24,New Delhi ,1,0 days 14:35:00,875.0,0,8,Morning_flight,6
7045,"Visakhapatnam to Goa , 24 May",08:55,14:50,Spicejet,PE,Visakhapatnam,24,Goa ,1,0 days 05:55:00,355.0,0,8,Morning_flight,6
7045,"Visakhapatnam to Goa , 24 May",08:55,07:40,Spicejet,PE,Visakhapatnam,24,Goa ,1,-1 days +22:45:00,1365.0,0,8,Morning_flight,6
7156,"Visakhapatnam to Pune , 24 May",08:55,08:05,Spicejet,PE,Visakhapatnam,24,Pune ,1,-1 days +23:10:00,1390.0,0,8,Morning_flight,6
5313,"Ranchi to New Delhi , 24 May",20:15,22:15,Vistara,PE,Ranchi,24,New Delhi ,0,0 days 02:00:00,120.0,0,20,Evening_flight,18
5586,"Ranchi to New Delhi , 24 May",19:25,21:15,Spicejet,PE,Ranchi,24,New Delhi ,0,0 days 01:50:00,110.0,0,19,Evening_flight,17
6919,"Ranchi to Bengaluru , 24 May",19:25,08:50,Spicejet,PE,Ranchi,24,Bengaluru ,1,-1 days +13:25:00,805.0,0,19,Evening_flight,17
6919,"Ranchi to Bengaluru , 24 May",19:25,22:55,Spicejet,PE,Ranchi,24,Bengaluru ,1,0 days 03:30:00,210.0,0,19,Evening_flight,17
7984,"Ranchi to Kolkata , 24 May",20:15,08:20,Vistara,PE,Ranchi,24,Kolkata ,1,-1 days +12:05:00,725.0,0,20,Evening_flight,18
7710,"Ranchi to Guwahati , 24 May",19:25,12:45,Spicejet,PE,Ranchi,24,Guwahati ,1,-1 days +17:20:00,1040.0,0,19,Evening_flight,17
7039,"Ranchi to Lucknow , 24 May",20:15,14:50,Vistara,PE,Ranchi,24,Lucknow ,1,-1 days +18:35:00,1115.0,0,20,Evening_flight,18
7984,"Ranchi to Bhubaneswar , 24 May",20:15,09:05,Vistara,PE,Ranchi,24,Bhubaneswar ,1,-1 days +12:50:00,770.0,0,20,Evening_flight,17
7185,"Ranchi to Bagdogra , 24 May",20:15,09:45,Vistara,PE,Ranchi,24,Bagdogra ,1,-1 days +13:30:00,810.0,0,20,Evening_flight,17
6848,"Ranchi to Srinagar , 24 May",19:25,08:10,Spicejet,PE,Ranchi,24,Srinagar ,1,-1 days +12:45:00,765.0,0,19,Evening_flight,16
8095,"Ranchi to Amritsar , 24 May",19:25,20:50,Spicejet,PE,Ranchi,24,Amritsar ,1,0 days 01:25:00,85.0,0,19,Evening_flight,16
4411,"Amritsar to New Delhi , 24 May",15:25,16:40,Vistara,PE,Amritsar,24,New Delhi ,0,0 days 01:15:00,75.0,0,15,Afternoon_flight,12
4771,"Amritsar to New Delhi , 24 May",21:10,22:30,Spicejet,PE,Amritsar,24,New Delhi ,0,0 days 01:20:00,80.0,0,21,Night_flight,18
6808,"Amritsar to Mumbai , 24 May",18:55,10:35,Spicejet,PE,Amritsar,24,Mumbai ,1,-1 days +15:40:00,940.0,0,18,Evening_flight,15
6808,"Amritsar to Mumbai , 24 May",07:50,06:35,Spicejet,PE,Amritsar,24,Mumbai ,1,-1 days +22:45:00,1365.0,0,7,Morning_flight,4
6808,"Amritsar to Mumbai , 24 May",21:10,21:05,Spicejet,PE,Amritsar,24,Mumbai ,1,-1 days +23:55:00,1435.0,0,21,Night_flight,18
6669,"Amritsar to Bengaluru , 24 May",21:10,08:50,Spicejet,PE,Amritsar,24,Bengaluru ,1,-1 days +11:40:00,700.0,0,21,Night_flight,18
6669,"Amritsar to Bengaluru , 24 May",07:50,08:05,Spicejet,PE,Amritsar,24,Bengaluru ,1,0 days 00:15:00,15.0,0,7,Morning_flight,4
6669,"Amritsar to Bengaluru , 24 May",21:10,22:55,Spicejet,PE,Amritsar,24,Bengaluru ,1,0 days 01:45:00,105.0,0,21,Night_flight,18
9844,"Amritsar to Hyderabad , 24 May",21:10,22:30,Spicejet,PE,Amritsar,24,Hyderabad ,1,0 days 01:20:00,80.0,0,21,Night_flight,18
11482,"Amritsar to Hyderabad , 24 May",11:55,19:35,Spicejet,PE,Amritsar,24,Hyderabad ,1,0 days 07:40:00,460.0,0,11,Afternoon_flight,8
6691,"Amritsar to Chennai , 24 May",21:10,09:10,Spicejet,PE,Amritsar,24,Chennai ,1,-1 days +12:00:00,720.0,0,21,Night_flight,18
6691,"Amritsar to Chennai , 24 May",07:50,22:10,Spicejet,PE,Amritsar,24,Chennai ,1,0 days 14:20:00,860.0,0,7,Morning_flight,4
6691,"Amritsar to Chennai , 24 May",11:55,13:15,Spicejet,PE,Amritsar,24,Chennai ,1,0 days 01:20:00,80.0,0,11,Afternoon_flight,8
7481,"Amritsar to Kolkata , 24 May",15:25,08:20,Vistara,PE,Amritsar,24,Kolkata ,1,-1 days +16:55:00,1015.0,0,15,Afternoon_flight,12
5512,"Amritsar to Kolkata , 24 May",21:10,08:05,Spicejet,PE,Amritsar,24,Kolkata ,1,-1 days +10:55:00,655.0,0,21,Night_flight,18
7536,"Amritsar to Goa , 24 May",07:50,17:30,Spicejet,PE,Amritsar,24,Goa ,1,0 days 09:40:00,580.0,0,7,Morning_flight,4
7536,"Amritsar to Goa , 24 May",21:10,09:25,Spicejet,PE,Amritsar,24,Goa ,1,-1 days +12:15:00,735.0,0,21,Night_flight,18
7536,"Amritsar to Goa , 24 May",21:10,14:25,Spicejet,PE,Amritsar,24,Goa ,1,-1 days +17:15:00,1035.0,0,21,Night_flight,18
7481,"Amritsar to Pune , 24 May",15:25,12:35,Vistara,PE,Amritsar,24,Pune ,1,-1 days +21:10:00,1270.0,0,15,Afternoon_flight,12
6808,"Amritsar to Pune , 24 May",07:50,18:35,Spicejet,PE,Amritsar,24,Pune ,1,0 days 10:45:00,645.0,0,7,Morning_flight,4
6808,"Amritsar to Pune , 24 May",21:10,10:45,Spicejet,PE,Amritsar,24,Pune ,1,-1 days +13:35:00,815.0,0,21,Night_flight,18
6808,"Amritsar to Pune , 24 May",21:10,18:55,Spicejet,PE,Amritsar,24,Pune ,1,-1 days +21:45:00,1305.0,0,21,Night_flight,18
6836,"Amritsar to Guwahati , 24 May",11:55,20:25,Spicejet,PE,Amritsar,24,Guwahati ,1,0 days 08:30:00,510.0,0,11,Afternoon_flight,8
6836,"Amritsar to Guwahati , 24 May",21:10,12:45,Spicejet,PE,Amritsar,24,Guwahati ,1,-1 days +15:35:00,935.0,0,21,Night_flight,18
6836,"Amritsar to Guwahati , 24 May",18:55,19:25,Spicejet,PE,Amritsar,24,Guwahati ,1,0 days 00:30:00,30.0,0,18,Evening_flight,15
5221,"Amritsar to Jaipur , 24 May",18:55,21:20,Spicejet,PE,Amritsar,24,Jaipur ,0,0 days 02:25:00,145.0,0,18,Evening_flight,15
7116,"Amritsar to Patna , 24 May",15:25,19:55,Vistara,PE,Amritsar,24,Patna ,1,0 days 04:30:00,270.0,0,15,Afternoon_flight,12
6329,"Amritsar to Patna , 24 May",11:55,14:35,Spicejet,PE,Amritsar,24,Patna ,0,0 days 02:40:00,160.0,0,11,Afternoon_flight,8
7481,"Amritsar to Bhubaneswar , 24 May",15:25,09:05,Vistara,PE,Amritsar,24,Bhubaneswar ,1,-1 days +17:40:00,1060.0,0,15,Afternoon_flight,12
5917,"Amritsar to Bagdogra , 24 May",21:10,11:35,Spicejet,PE,Amritsar,24,Bagdogra ,1,-1 days +14:25:00,865.0,0,21,Night_flight,18
5917,"Amritsar to Bagdogra , 24 May",21:10,15:00,Spicejet,PE,Amritsar,24,Bagdogra ,1,-1 days +17:50:00,1070.0,0,21,Night_flight,18
7480,"Amritsar to Ranchi , 24 May",15:25,19:40,Vistara,PE,Amritsar,24,Ranchi ,1,0 days 04:15:00,255.0,0,15,Afternoon_flight,12
6808,"Amritsar to Ranchi , 24 May",21:10,18:45,Spicejet,PE,Amritsar,24,Ranchi ,1,-1 days +21:35:00,1295.0,0,21,Night_flight,18
3457,"Chandigarh to New Delhi , 24 May",15:25,16:30,Vistara,PE,Chandigarh,24,New Delhi ,0,0 days 01:05:00,65.0,0,15,Afternoon_flight,12
11320,"Chandigarh to New Delhi , 24 May",12:55,21:55,Vistara,PE,Chandigarh,24,New Delhi ,1,0 days 09:00:00,540.0,0,12,Afternoon_flight,9
11320,"Chandigarh to New Delhi , 24 May",12:55,12:40,Vistara,PE,Chandigarh,24,New Delhi ,1,-1 days +23:45:00,1425.0,0,12,Afternoon_flight,9
5945,"Chandigarh to Mumbai , 24 May",12:55,15:25,Vistara,PE,Chandigarh,24,Mumbai ,0,0 days 02:30:00,150.0,0,12,Afternoon_flight,9
13544,"Chandigarh to Kolkata , 24 May",12:55,08:20,Vistara,PE,Chandigarh,24,Kolkata ,2,-1 days +19:25:00,1165.0,0,12,Afternoon_flight,9
7563,"Chandigarh to Goa , 24 May",15:25,13:50,Vistara,PE,Chandigarh,24,Goa ,1,-1 days +22:25:00,1345.0,0,15,Afternoon_flight,12
7671,"Chandigarh to Goa , 24 May",12:55,12:45,Vistara,PE,Chandigarh,24,Goa ,1,-1 days +23:50:00,1430.0,0,12,Afternoon_flight,9
6654,"Chandigarh to Pune , 24 May",15:25,12:35,Vistara,PE,Chandigarh,24,Pune ,1,-1 days +21:10:00,1270.0,0,15,Afternoon_flight,12
6288,"Chandigarh to Patna , 24 May",15:25,19:55,Vistara,PE,Chandigarh,24,Patna ,1,0 days 04:30:00,270.0,0,15,Afternoon_flight,12
6654,"Chandigarh to Bhubaneswar , 24 May",15:25,09:05,Vistara,PE,Chandigarh,24,Bhubaneswar ,1,-1 days +17:40:00,1060.0,0,15,Afternoon_flight,12
12217,"Chandigarh to Bagdogra , 24 May",12:55,09:45,Vistara,PE,Chandigarh,24,Bagdogra ,2,-1 days +20:50:00,1250.0,0,12,Afternoon_flight,9
6860,"Bagdogra to Patna , 24 May",14:10,19:55,Vistara,PE,Bagdogra,24,Patna ,1,0 days 05:45:00,345.0,0,14,Afternoon_flight,8
11909,"Varanasi to Bagdogra , 24 May",16:10,09:45,Vistara,PE,Varanasi,24,Bagdogra ,2,-1 days +17:35:00,1055.0,0,16,Evening_flight,9
7944,"Varanasi to Ranchi , 24 May",15:20,19:40,Vistara,PE,Varanasi,24,Ranchi ,1,0 days 04:20:00,260.0,0,15,Afternoon_flight,8
7710,"Ranchi to Guwahati , 24 May",19:25,20:30,Spicejet,PE,Ranchi,24,Guwahati ,1,0 days 01:05:00,65.0,0,19,Evening_flight,9
6399,"Amritsar to Varanasi , 24 May",21:10,18:20,Spicejet,PE,Amritsar,24,Varanasi ,1,-1 days +21:10:00,1270.0,0,21,Night_flight,11
5083,"Raipur to New Delhi , 24 May",08:55,10:50,Vistara,PE,Raipur,24,New Delhi ,0,0 days 01:55:00,115.0,0,8,Morning_flight,22
8064,"Raipur to Mumbai , 24 May",08:55,15:00,Vistara,PE,Raipur,24,Mumbai ,1,0 days 06:05:00,365.0,0,8,Morning_flight,22
8064,"Raipur to Mumbai , 24 May",08:55,17:40,Vistara,PE,Raipur,24,Mumbai ,1,0 days 08:45:00,525.0,0,8,Morning_flight,22
8062,"Raipur to Hyderabad , 24 May",08:55,17:00,Vistara,PE,Raipur,24,Hyderabad ,1,0 days 08:05:00,485.0,0,8,Morning_flight,22
7698,"Raipur to Varanasi , 24 May",08:55,14:45,Vistara,PE,Raipur,24,Varanasi ,1,0 days 05:50:00,350.0,0,8,Morning_flight,22
7116,"Raipur to Amritsar , 24 May",08:55,14:50,Vistara,PE,Raipur,24,Amritsar ,1,0 days 05:55:00,355.0,0,8,Morning_flight,22
6572,"Raipur to Chandigarh , 24 May",08:55,14:45,Vistara,PE,Raipur,24,Chandigarh ,1,0 days 05:50:00,350.0,0,8,Morning_flight,22
5615,"Mangalore to New Delhi , 24 May",18:40,08:40,Spicejet,PE,Mangalore,24,New Delhi ,1,-1 days +14:00:00,840.0,0,18,Evening_flight,8
4091,"Mangalore to Bengaluru , 24 May",18:40,19:55,Spicejet,PE,Mangalore,24,Bengaluru ,0,0 days 01:15:00,75.0,0,18,Evening_flight,8
4780,"Mangalore to Hyderabad , 24 May",20:40,22:05,Spicejet,PE,Mangalore,24,Hyderabad ,0,0 days 01:25:00,85.0,0,20,Evening_flight,10
7692,"Mangalore to Kolkata , 24 May",18:40,08:00,Spicejet,PE,Mangalore,24,Kolkata ,1,-1 days +13:20:00,800.0,0,18,Evening_flight,8
9324,"Mangalore to Patna , 24 May",08:25,16:40,Spicejet,PE,Mangalore,24,Patna ,1,0 days 08:15:00,495.0,0,8,Morning_flight,22
9324,"Mangalore to Patna , 24 May",20:40,10:10,Spicejet,PE,Mangalore,24,Patna ,1,-1 days +13:30:00,810.0,0,20,Evening_flight,10
9338,"Port Blair to New Delhi , 24 May",08:45,23:30,Spicejet,PE,Port Blair,24,New Delhi ,1,0 days 14:45:00,885.0,0,8,Morning_flight,22
9338,"Port Blair to New Delhi , 24 May",09:50,00:50,Spicejet,PE,Port Blair,24,New Delhi ,1,-1 days +15:00:00,900.0,0,9,Morning_flight,23
9338,"Port Blair to New Delhi , 24 May",08:45,08:45,Spicejet,PE,Port Blair,24,New Delhi ,1,0 days 00:00:00,0.0,0,8,Morning_flight,22
9338,"Port Blair to New Delhi , 24 May",09:50,09:50,Spicejet,PE,Port Blair,24,New Delhi ,1,0 days 00:00:00,0.0,0,9,Morning_flight,23
11092,"Port Blair to Bengaluru , 24 May",09:50,09:05,Spicejet,PE,Port Blair,24,Bengaluru ,1,-1 days +23:15:00,1395.0,0,9,Morning_flight,23
5588,"Port Blair to Kolkata , 24 May",08:45,11:10,Spicejet,PE,Port Blair,24,Kolkata ,0,0 days 02:25:00,145.0,0,8,Morning_flight,22
9338,"Port Blair to Mumbai , 24 May",08:45,22:15,Spicejet,PE,Port Blair,24,Mumbai ,1,0 days 13:30:00,810.0,0,8,Morning_flight,21
9338,"Port Blair to Mumbai , 24 May",09:50,23:50,Spicejet,PE,Port Blair,24,Mumbai ,1,0 days 14:00:00,840.0,0,9,Morning_flight,22
9338,"Port Blair to Mumbai , 24 May",09:50,08:20,Spicejet,PE,Port Blair,24,Mumbai ,1,-1 days +22:30:00,1350.0,0,9,Morning_flight,22
5588,"Port Blair to Chennai , 24 May",09:50,12:05,Spicejet,PE,Port Blair,24,Chennai ,0,0 days 02:15:00,135.0,0,9,Morning_flight,22
10058,"Port Blair to Goa , 24 May",09:50,14:50,Spicejet,PE,Port Blair,24,Goa ,1,0 days 05:00:00,300.0,0,9,Morning_flight,22
10058,"Port Blair to Goa , 24 May",08:45,11:35,Spicejet,PE,Port Blair,24,Goa ,1,0 days 02:50:00,170.0,0,8,Morning_flight,21
6159,"New Delhi to Mumbai , 25 May",12:50,15:00,Vistara,PE,New Delhi,25,Mumbai ,0,0 days 02:10:00,130.0,1,12,Afternoon_flight,1
6159,"New Delhi to Mumbai , 25 May",15:30,17:40,Vistara,PE,New Delhi,25,Mumbai ,0,0 days 02:10:00,130.0,1,15,Afternoon_flight,4
5326,"New Delhi to Mumbai , 25 May",07:00,15:05,Spicejet,PE,New Delhi,25,Mumbai ,1,0 days 08:05:00,485.0,1,7,Morning_flight,20
5595,"New Delhi to Mumbai , 25 May",18:45,21:05,Spicejet,PE,New Delhi,25,Mumbai ,0,0 days 02:20:00,140.0,1,18,Evening_flight,7
5595,"New Delhi to Mumbai , 25 May",19:45,22:05,Spicejet,PE,New Delhi,25,Mumbai ,0,0 days 02:20:00,140.0,1,19,Evening_flight,8
6663,"New Delhi to Bengaluru , 25 May",14:15,17:05,Vistara,PE,New Delhi,25,Bengaluru ,0,0 days 02:50:00,170.0,1,14,Afternoon_flight,3
6855,"New Delhi to Bengaluru , 25 May",06:15,08:50,Spicejet,PE,New Delhi,25,Bengaluru ,0,0 days 02:35:00,155.0,1,6,Morning_flight,19
6855,"New Delhi to Bengaluru , 25 May",20:05,22:55,Spicejet,PE,New Delhi,25,Bengaluru ,0,0 days 02:50:00,170.0,1,20,Evening_flight,9
